f1_score,dice_coefficient,jaccard_score,accuracy_score
0.17028898011752394,0.0,0.129119873046875,0.5164794921875
f1_score,dice_coefficient,jaccard_score,accuracy_score
0.1592912992846448,0.0,0.11688232421875,0.467529296875
