4,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694]"
Epoch,Train_Loss
4,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897]"
Epoch,Train_Loss
4,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153]"
Epoch,Train_Loss
4,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893]"
Epoch,Train_Loss
5,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382]"
Epoch,Train_Loss
5,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003]"
Epoch,Train_Loss
5,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676]"
Epoch,Train_Loss
5,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261]"
Epoch,Train_Loss
5,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789]"
Epoch,Train_Loss
6,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939]"
Epoch,Train_Loss
6,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706]"
Epoch,Train_Loss
6,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706, 0.00252951293432412]"
Epoch,Train_Loss
6,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706, 0.00252951293432412, 0.0033241191030550406]"
Epoch,Train_Loss
6,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706, 0.00252951293432412, 0.0033241191030550406, 0.004197736147071134]"
Epoch,Train_Loss
7,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706, 0.00252951293432412, 0.0033241191030550406, 0.004197736147071134, 0.0008046955621543051]"
Epoch,Train_Loss
7,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706, 0.00252951293432412, 0.0033241191030550406, 0.004197736147071134, 0.0008046955621543051, 0.0015755699061546005]"
Epoch,Train_Loss
7,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706, 0.00252951293432412, 0.0033241191030550406, 0.004197736147071134, 0.0008046955621543051, 0.0015755699061546005, 0.002460776978180188]"
Epoch,Train_Loss
7,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706, 0.00252951293432412, 0.0033241191030550406, 0.004197736147071134, 0.0008046955621543051, 0.0015755699061546005, 0.002460776978180188, 0.0032077214697829814]"
Epoch,Train_Loss
7,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706, 0.00252951293432412, 0.0033241191030550406, 0.004197736147071134, 0.0008046955621543051, 0.0015755699061546005, 0.002460776978180188, 0.0032077214697829814, 0.003948303591303465]"
Epoch,Train_Loss
8,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706, 0.00252951293432412, 0.0033241191030550406, 0.004197736147071134, 0.0008046955621543051, 0.0015755699061546005, 0.002460776978180188, 0.0032077214697829814, 0.003948303591303465, 0.0008054932025300355]"
Epoch,Train_Loss
8,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706, 0.00252951293432412, 0.0033241191030550406, 0.004197736147071134, 0.0008046955621543051, 0.0015755699061546005, 0.002460776978180188, 0.0032077214697829814, 0.003948303591303465, 0.0008054932025300355, 0.001588884161300018]"
Epoch,Train_Loss
8,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706, 0.00252951293432412, 0.0033241191030550406, 0.004197736147071134, 0.0008046955621543051, 0.0015755699061546005, 0.002460776978180188, 0.0032077214697829814, 0.003948303591303465, 0.0008054932025300355, 0.001588884161300018, 0.002370192904432281]"
Epoch,Train_Loss
8,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706, 0.00252951293432412, 0.0033241191030550406, 0.004197736147071134, 0.0008046955621543051, 0.0015755699061546005, 0.002460776978180188, 0.0032077214697829814, 0.003948303591303465, 0.0008054932025300355, 0.001588884161300018, 0.002370192904432281, 0.0031092340004544297]"
Epoch,Train_Loss
8,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706, 0.00252951293432412, 0.0033241191030550406, 0.004197736147071134, 0.0008046955621543051, 0.0015755699061546005, 0.002460776978180188, 0.0032077214697829814, 0.003948303591303465, 0.0008054932025300355, 0.001588884161300018, 0.002370192904432281, 0.0031092340004544297, 0.003914248121886694]"
Epoch,Train_Loss
9,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706, 0.00252951293432412, 0.0033241191030550406, 0.004197736147071134, 0.0008046955621543051, 0.0015755699061546005, 0.002460776978180188, 0.0032077214697829814, 0.003948303591303465, 0.0008054932025300355, 0.001588884161300018, 0.002370192904432281, 0.0031092340004544297, 0.003914248121886694, 0.0007354717094357274]"
Epoch,Train_Loss
9,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706, 0.00252951293432412, 0.0033241191030550406, 0.004197736147071134, 0.0008046955621543051, 0.0015755699061546005, 0.002460776978180188, 0.0032077214697829814, 0.003948303591303465, 0.0008054932025300355, 0.001588884161300018, 0.002370192904432281, 0.0031092340004544297, 0.003914248121886694, 0.0007354717094357274, 0.001501318426693187]"
Epoch,Train_Loss
9,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706, 0.00252951293432412, 0.0033241191030550406, 0.004197736147071134, 0.0008046955621543051, 0.0015755699061546005, 0.002460776978180188, 0.0032077214697829814, 0.003948303591303465, 0.0008054932025300355, 0.001588884161300018, 0.002370192904432281, 0.0031092340004544297, 0.003914248121886694, 0.0007354717094357274, 0.001501318426693187, 0.0023548482045406055]"
Epoch,Train_Loss
9,"[0.0011859357657552766, 0.002357622034409467, 0.0035234698127297793, 0.004680203670213203, 0.005827646335633863, 0.0011303900870956293, 0.0022489032424798535, 0.003340129692013524, 0.004438164815181444, 0.005608758685969505, 0.001064752129947438, 0.0021843253063554523, 0.003208885673715287, 0.004224148918600643, 0.00528594057099158, 0.0010642736899752576, 0.0020707915810977712, 0.003107644489833287, 0.004138785209976324, 0.005083845282803062, 0.0009839308762750706, 0.0019563262202158694, 0.0028893909935189897, 0.003841254370553153, 0.004790783168888893, 0.0009271143264129382, 0.001792181399690003, 0.0026639483155322676, 0.003576515582429261, 0.004460071114932789, 0.0008242696874281939, 0.0016569662494819706, 0.00252951293432412, 0.0033241191030550406, 0.004197736147071134, 0.0008046955621543051, 0.0015755699061546005, 0.002460776978180188, 0.0032077214697829814, 0.003948303591303465, 0.0008054932025300355, 0.001588884161300018, 0.002370192904432281, 0.0031092340004544297, 0.003914248121886694, 0.0007354717094357274, 0.001501318426693187, 0.0023548482045406055, 0.00314134269201455]"
Epoch,Train_Loss
